,Cur_ID,Date,Cur_OfficialRate
330,145,1996-02-22T00:00:00,11500.0
331,145,1996-02-23T00:00:00,11500.0
332,145,1996-02-24T00:00:00,11500.0
333,145,1996-02-25T00:00:00,11500.0
334,145,1996-02-26T00:00:00,11500.0
335,145,1996-02-27T00:00:00,11500.0
336,145,1996-02-28T00:00:00,11500.0
337,145,1996-02-29T00:00:00,11500.0
338,145,1996-03-01T00:00:00,11500.0
339,145,1996-03-02T00:00:00,11500.0
340,145,1996-03-03T00:00:00,11500.0
341,145,1996-03-04T00:00:00,11500.0
342,145,1996-03-05T00:00:00,11500.0
343,145,1996-03-06T00:00:00,11500.0
344,145,1996-03-07T00:00:00,11500.0
345,145,1996-03-08T00:00:00,11500.0
346,145,1996-03-09T00:00:00,11500.0
347,145,1996-03-10T00:00:00,11500.0
348,145,1996-03-11T00:00:00,11500.0
349,145,1996-03-12T00:00:00,11500.0
350,145,1996-03-13T00:00:00,11500.0
351,145,1996-03-14T00:00:00,11500.0
352,145,1996-03-15T00:00:00,11500.0
353,145,1996-03-16T00:00:00,11500.0
354,145,1996-03-17T00:00:00,11500.0
355,145,1996-03-18T00:00:00,11500.0
356,145,1996-03-19T00:00:00,11500.0
357,145,1996-03-20T00:00:00,11500.0
358,145,1996-03-21T00:00:00,11500.0
359,145,1996-03-22T00:00:00,11500.0
360,145,1996-03-23T00:00:00,11500.0
361,145,1996-03-24T00:00:00,11500.0
362,145,1996-03-25T00:00:00,11500.0
363,145,1996-03-26T00:00:00,11500.0
364,145,1996-03-27T00:00:00,11500.0
365,145,1996-03-28T00:00:00,11500.0
366,145,1996-03-29T00:00:00,11500.0
367,145,1996-03-30T00:00:00,11500.0
368,145,1996-03-31T00:00:00,11500.0
369,145,1996-04-01T00:00:00,11500.0
370,145,1996-04-02T00:00:00,11500.0
371,145,1996-04-03T00:00:00,11500.0
372,145,1996-04-04T00:00:00,11500.0
373,145,1996-04-05T00:00:00,11700.0
374,145,1996-04-06T00:00:00,11700.0
375,145,1996-04-07T00:00:00,11700.0
376,145,1996-04-08T00:00:00,11700.0
377,145,1996-04-09T00:00:00,11700.0
378,145,1996-04-10T00:00:00,11900.0
379,145,1996-04-11T00:00:00,11900.0
380,145,1996-04-12T00:00:00,12100.0
381,145,1996-04-13T00:00:00,12100.0
382,145,1996-04-14T00:00:00,12100.0
383,145,1996-04-15T00:00:00,12100.0
384,145,1996-04-16T00:00:00,12100.0
385,145,1996-04-17T00:00:00,12160.0
386,145,1996-04-18T00:00:00,12160.0
387,145,1996-04-19T00:00:00,12200.0
388,145,1996-04-20T00:00:00,12200.0
389,145,1996-04-21T00:00:00,12200.0
390,145,1996-04-22T00:00:00,12200.0
391,145,1996-04-23T00:00:00,12200.0
392,145,1996-04-24T00:00:00,12200.0
393,145,1996-04-25T00:00:00,12200.0
394,145,1996-04-26T00:00:00,12290.0
395,145,1996-04-27T00:00:00,12290.0
396,145,1996-04-28T00:00:00,12290.0
397,145,1996-04-29T00:00:00,12290.0
398,145,1996-04-30T00:00:00,12290.0
399,145,1996-05-01T00:00:00,12290.0
400,145,1996-05-02T00:00:00,12290.0
401,145,1996-05-03T00:00:00,12360.0
402,145,1996-05-04T00:00:00,12360.0
403,145,1996-05-05T00:00:00,12360.0
404,145,1996-05-06T00:00:00,12360.0
405,145,1996-05-07T00:00:00,12360.0
406,145,1996-05-08T00:00:00,12400.0
407,145,1996-05-09T00:00:00,12400.0
408,145,1996-05-10T00:00:00,12400.0
409,145,1996-05-11T00:00:00,12400.0
410,145,1996-05-12T00:00:00,12400.0
411,145,1996-05-13T00:00:00,12400.0
412,145,1996-05-14T00:00:00,12400.0
413,145,1996-05-15T00:00:00,12400.0
414,145,1996-05-16T00:00:00,12400.0
415,145,1996-05-17T00:00:00,12400.0
416,145,1996-05-18T00:00:00,12400.0
417,145,1996-05-19T00:00:00,12400.0
418,145,1996-05-20T00:00:00,12400.0
419,145,1996-05-21T00:00:00,12400.0
420,145,1996-05-22T00:00:00,12550.0
421,145,1996-05-23T00:00:00,12550.0
422,145,1996-05-24T00:00:00,12680.0
423,145,1996-05-25T00:00:00,12680.0
424,145,1996-05-26T00:00:00,12680.0
425,145,1996-05-27T00:00:00,12680.0
426,145,1996-05-28T00:00:00,12680.0
427,145,1996-05-29T00:00:00,12710.0
428,145,1996-05-30T00:00:00,12710.0
429,145,1996-05-31T00:00:00,12810.0
430,145,1996-06-01T00:00:00,12810.0
431,145,1996-06-02T00:00:00,12810.0
432,145,1996-06-03T00:00:00,12810.0
433,145,1996-06-04T00:00:00,12810.0
434,145,1996-06-05T00:00:00,12950.0
435,145,1996-06-06T00:00:00,12950.0
436,145,1996-06-07T00:00:00,13010.0
437,145,1996-06-08T00:00:00,13010.0
438,145,1996-06-09T00:00:00,13010.0
439,145,1996-06-10T00:00:00,13010.0
440,145,1996-06-11T00:00:00,13010.0
441,145,1996-06-12T00:00:00,13100.0
442,145,1996-06-13T00:00:00,13100.0
443,145,1996-06-14T00:00:00,13100.0
444,145,1996-06-15T00:00:00,13100.0
445,145,1996-06-16T00:00:00,13100.0
446,145,1996-06-17T00:00:00,13100.0
447,145,1996-06-18T00:00:00,13100.0
448,145,1996-06-19T00:00:00,13100.0
449,145,1996-06-20T00:00:00,13100.0
450,145,1996-06-21T00:00:00,13100.0
451,145,1996-06-22T00:00:00,13100.0
452,145,1996-06-23T00:00:00,13100.0
453,145,1996-06-24T00:00:00,13100.0
454,145,1996-06-25T00:00:00,13100.0
455,145,1996-06-26T00:00:00,13100.0
456,145,1996-06-27T00:00:00,13100.0
457,145,1996-06-28T00:00:00,13100.0
458,145,1996-06-29T00:00:00,13100.0
459,145,1996-06-30T00:00:00,13100.0
460,145,1996-07-01T00:00:00,13100.0
461,145,1996-07-02T00:00:00,13100.0
462,145,1996-07-03T00:00:00,13130.0
463,145,1996-07-04T00:00:00,13130.0
464,145,1996-07-05T00:00:00,13130.0
465,145,1996-07-06T00:00:00,13130.0
466,145,1996-07-07T00:00:00,13130.0
467,145,1996-07-08T00:00:00,13130.0
468,145,1996-07-09T00:00:00,13130.0
469,145,1996-07-10T00:00:00,13180.0
470,145,1996-07-11T00:00:00,13180.0
471,145,1996-07-12T00:00:00,13220.0
472,145,1996-07-13T00:00:00,13220.0
473,145,1996-07-14T00:00:00,13220.0
474,145,1996-07-15T00:00:00,13220.0
475,145,1996-07-16T00:00:00,13220.0
476,145,1996-07-17T00:00:00,13260.0
477,145,1996-07-18T00:00:00,13260.0
478,145,1996-07-19T00:00:00,13310.0
479,145,1996-07-20T00:00:00,13310.0
480,145,1996-07-21T00:00:00,13310.0
481,145,1996-07-22T00:00:00,13310.0
482,145,1996-07-23T00:00:00,13310.0
483,145,1996-07-24T00:00:00,13400.0
484,145,1996-07-25T00:00:00,13400.0
485,145,1996-07-26T00:00:00,13450.0
486,145,1996-07-27T00:00:00,13450.0
487,145,1996-07-28T00:00:00,13450.0
488,145,1996-07-29T00:00:00,13450.0
489,145,1996-07-30T00:00:00,13450.0
490,145,1996-07-31T00:00:00,13510.0
491,145,1996-08-01T00:00:00,13510.0
492,145,1996-08-02T00:00:00,13560.0
493,145,1996-08-03T00:00:00,13560.0
494,145,1996-08-04T00:00:00,13560.0
495,145,1996-08-05T00:00:00,13560.0
496,145,1996-08-06T00:00:00,13560.0
497,145,1996-08-07T00:00:00,13750.0
498,145,1996-08-08T00:00:00,13750.0
499,145,1996-08-09T00:00:00,13950.0
500,145,1996-08-10T00:00:00,13950.0
501,145,1996-08-11T00:00:00,13950.0
502,145,1996-08-12T00:00:00,13950.0
503,145,1996-08-13T00:00:00,13950.0
504,145,1996-08-14T00:00:00,14100.0
505,145,1996-08-15T00:00:00,14100.0
506,145,1996-08-16T00:00:00,14200.0
507,145,1996-08-17T00:00:00,14200.0
508,145,1996-08-18T00:00:00,14200.0
509,145,1996-08-19T00:00:00,14200.0
510,145,1996-08-20T00:00:00,14200.0
511,145,1996-08-21T00:00:00,14300.0
512,145,1996-08-22T00:00:00,14300.0
513,145,1996-08-23T00:00:00,14400.0
514,145,1996-08-24T00:00:00,14400.0
515,145,1996-08-25T00:00:00,14400.0
516,145,1996-08-26T00:00:00,14400.0
517,145,1996-08-27T00:00:00,14400.0
